Identifier,LeadID,Industry,Bank_Name,description,transaction_type,amount,B2C_KW_Category,Yodlee_Category
X1967,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X1968,4412,Wholesale Trade,Bank of America,NC TLR cash withdrawal from CHK 5341 Banking Ctr MONROE MALL #00,debit,4000,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X1969,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X1970,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 07/05 #xxxxx7408 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1997.42,DEPOSITS,Deposits
X1971,4412,Wholesale Trade,Bank of America,USPS PO xx3840 07/06 #xxxxx3609 PURCHASE USPS PO xxxx4006 INDIAN TRAIL NC,debit,399.45,POSTAGE AND SHIPPING,Postage and Shipping
X1972,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 07/06 #xxxxx7271 DEPOSIT MONROE MALL MONROE NC,credit,1128.42,DEPOSITS,Deposits
X1973,4412,Wholesale Trade,Bank of America,BANK OF AMERICA BUSINESS CARD Bill Payment,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X1974,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X1975,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 07/03 #xxxxx6869 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,2774.12,DEPOSITS,Deposits
X1976,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 07/05 #xxxxx7277 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,997.59,DEPOSITS,Deposits
X1977,4412,Wholesale Trade,Bank of America,NISSAN MOTOR ACC DES:BILL PAY ID:xxxxxxx2681 INDN: NISSAN MOTOR ACCEPTAN CO ID:7529,debit,647.49,LOANS,Other Expenses
X1978,4412,Wholesale Trade,Bank of America,BILLMATRIX DES:BILLPAYFEE ID:xxxxxxx2682 INDN:BILLMATRIX CO ID:7529,debit,5,SERVICE CHARGES/FEES,Online Services
X1979,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X1980,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 07/02 #xxxxx6234 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,777.6,DEPOSITS,Deposits
X1981,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/30 #xxxxx5448 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1517.16,DEPOSITS,Deposits
X1982,4412,Wholesale Trade,Bank of America,Check xxxxxxx3339,debit,514,CHECKS,Checks
X1983,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 07/01 #xxxxx5980 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,776.01,DEPOSITS,Deposits
X1984,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X1985,4412,Wholesale Trade,Bank of America,Check xxxxxxx3337,debit,300,CHECKS,Checks
X1986,4412,Wholesale Trade,Bank of America,Check xxxxxxx3338,debit,2511.6,CHECKS,Checks
X1987,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X1988,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/28 #xxxxx4442 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,597.08,DEPOSITS,Deposits
X1989,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/29 #xxxxx4637 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,393.25,DEPOSITS,Deposits
X1990,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X1991,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/28 #xxxxx4204 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,654.31,DEPOSITS,Deposits
X1992,4412,Wholesale Trade,Bank of America,Check xxxxxxx3336,debit,329.3,CHECKS,Checks
X1993,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X1994,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/27 #xxxxx2948 DEPOSIT ALBEMARLE ROAD # CHARLOTTE NC,credit,1308.58,DEPOSITS,Deposits
X1995,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 0797 Banking Ctr ALBEMARLE ROAD #00,debit,3541,TRANSFERS,Office Supplies
X1996,4412,Wholesale Trade,Bank of America,USPS PO xx3840 06/26 #xxxxx8669 PURCHASE USPS PO xxxx4006 INDIAN TRAIL NC,debit,1077.55,POSTAGE AND SHIPPING,Postage and Shipping
X1997,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X1998,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/26 #xxxxx3254 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1433.83,DEPOSITS,Deposits
X1999,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/24 #xxxxx2683 DEPOSIT MYRTLE BEACH MYRTLE BEACH SC,credit,771.64,DEPOSITS,Deposits
X2000,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/25 #xxxxx3086 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1236.54,DEPOSITS,Deposits
X2001,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2002,4412,Wholesale Trade,Bank of America,Check xxxxxxx3335,debit,484,CHECKS,Checks
X2003,4412,Wholesale Trade,Bank of America,ATT DES:Payment ID:xxxxx9003EPAYW INDN:ABC Global Import CO ID:9864,debit,236.63,CABLE/SATELLITE SERVICES,Cable/Satellite Services
X2004,4412,Wholesale Trade,Bank of America,Check xxxxxxx3334,debit,300,CHECKS,Checks
X2005,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2006,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/21 #xxxxx1292 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,959.69,DEPOSITS,Deposits
X2007,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/22 #xxxxx1404 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,314.28,DEPOSITS,Deposits
X2008,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 5198 Banking Ctr ALBEMARLE ROAD #00,debit,7616.27,TRANSFERS,Office Supplies
X2009,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2010,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/21 #xxxxx5133 DEPOSIT MONROE MALL BC MONROE NC,credit,1409.51,DEPOSITS,Deposits
X2011,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/21 #xxxxx9568 DEPOSIT ALBEMARLE ROAD # CHARLOTTE NC,credit,801.29,DEPOSITS,Deposits
X2012,4412,Wholesale Trade,Bank of America,External transfer fee - 3 Day - 06/19/2017 Confirmation: xxxxx2314,debit,3,SERVICE CHARGES/FEES,Service Charges/Fees
X2013,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/19 #xxxxx9499 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1254.77,DEPOSITS,Deposits
X2014,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2015,4412,Wholesale Trade,Bank of America,Check xxxxxxx3333,debit,588,CHECKS,Checks
X2016,4412,Wholesale Trade,Bank of America,Check xxxxxxx3328,debit,1246.31,CHECKS,Checks
X2017,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2018,4412,Wholesale Trade,Bank of America,BANK OF AMERICA CREDIT CARD Bill Payment,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X2019,4412,Wholesale Trade,Bank of America,CHASE CREDIT CRD DES:EPAY ID:xxxxxx8606 INDN:DAVID R BANDHY CO ID:5760,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X2020,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/19 #xxxxx1163 DEPOSIT GASTONIA MAIN GASTONIA NC,credit,966.33,DEPOSITS,Deposits
X2021,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/18 #xxxxx8948 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1317.89,DEPOSITS,Deposits
X2022,4412,Wholesale Trade,Bank of America,TRANSFER ABC GLOBAL IMPORT AN:DLC DISTRIBUTING INC Confirmation# xxxxxx9577,debit,657.72,TRANSFERS,Transfers
X2023,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/16 #xxxxx8206 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,370.01,DEPOSITS,Deposits
X2024,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/18 #xxxxx8943 WITHDRWL INDIAN TRAIL REM INDIAN TRAIL NC,debit,500,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X2025,4412,Wholesale Trade,Bank of America,Check xxxxxxx3330,debit,276.95,CHECKS,Checks
X2026,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2027,4412,Wholesale Trade,Bank of America,Check xxxxxxx3331,debit,319.03,CHECKS,Checks
X2028,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/15 #xxxxx7495 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,6672.78,DEPOSITS,Deposits
X2029,4412,Wholesale Trade,Bank of America,Check xxxxxxx3329,debit,300,CHECKS,Checks
X2030,4412,Wholesale Trade,Bank of America,Check xxxxxxx3323,debit,606,CHECKS,Checks
X2031,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2032,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/14 #xxxxx7096 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1281.68,DEPOSITS,Deposits
X2033,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2034,4412,Wholesale Trade,Bank of America,STATE FARM RO 27 DES:SFPP ID:07 S xxxxxx7407 INDN:DAVID BANDHY CO ID:9000,debit,119.13,INSURANCE,Insurance
X2035,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/13 #xxxxx6677 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1195.25,DEPOSITS,Deposits
X2036,4412,Wholesale Trade,Bank of America,Check xxxxxxx3317,debit,2981.25,CHECKS,Checks
X2037,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2038,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/13 #xxxxx2828 DEPOSIT PARKWAY PLAZA WINSTON SALEM NC,credit,712.63,DEPOSITS,Deposits
X2039,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 0797 Banking Ctr PARKWAY PLAZA #00,debit,1568,TRANSFERS,Transfers
X2040,4412,Wholesale Trade,Bank of America,Check xxxxxxx3327,debit,330,CHECKS,Checks
X2041,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2042,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/12 #xxxxx5809 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,6115.11,DEPOSITS,Deposits
X2043,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/12 #xxxxx5672 WITHDRWL INDIAN TRAIL REM INDIAN TRAIL NC,debit,600,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X2044,4412,Wholesale Trade,Bank of America,Check xxxxxxx3326,debit,300,CHECKS,Checks
X2045,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2046,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/09 #xxxxx6723 DEPOSIT MINT HILL CHARLOTTE NC,credit,1600,DEPOSITS,Deposits
X2047,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 4178 Banking Ctr MINT HILL #00,debit,8073.96,TRANSFERS,Transfers
X2048,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/09 #xxxxx4353 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1147.36,DEPOSITS,Deposits
X2049,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2050,4412,Wholesale Trade,Bank of America,TWC CHARLOTTE DES:MTHLY SVC ID:xxxxxxxxxxx2001 INDN:ABC GLOBAL IMPORT AND CO ID: 133,debit,94.71,CABLE/SATELLITE SERVICES,Cable/Satellite Services
X2051,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/08 #xxxxx4005 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,498.85,DEPOSITS,Deposits
X2052,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/07 #xxxxx3741 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,121.63,DEPOSITS,Deposits
X2053,4412,Wholesale Trade,Bank of America,Check xxxxxxx3316,debit,56.62,CHECKS,Checks
X2054,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2055,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/07 #xxxxx3341 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,2321.53,DEPOSITS,Deposits
X2056,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/07 #xxxxx3568 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1578,DEPOSITS,Deposits
X2057,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2058,4412,Wholesale Trade,Bank of America,OFFICE DEPOT DES:ONLINE PMT ID:xxxxxxxxxxx1806 INDN:ABC GLOBAL CO ID:CITI,debit,100,OFFICE SUPPLIES,Office Supplies
X2059,4412,Wholesale Trade,Bank of America,Check xxxxxxx3320,debit,25,CHECKS,Checks
X2060,4412,Wholesale Trade,Bank of America,Check xxxxxxx3325,debit,325,CHECKS,Checks
X2061,4412,Wholesale Trade,Bank of America,Check xxxxxxx3324,debit,306.88,CHECKS,Checks
X2062,4412,Wholesale Trade,Bank of America,Check xxxxxxx3322,debit,177.41,CHECKS,Checks
X2063,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2064,4412,Wholesale Trade,Bank of America,BANK OF AMERICA BUSINESS CARD Bill Payment,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X2065,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/05 #xxxxx4286 DEPOSIT GASTONIA MAIN GASTONIA NC,credit,1629.1,DEPOSITS,Deposits
X2066,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/04 #xxxxx2246 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,2542.56,DEPOSITS,Deposits
X2067,4412,Wholesale Trade,Bank of America,Check xxxxxxx3321,debit,835.2,CHECKS,Checks
X2068,4412,Wholesale Trade,Bank of America,Check xxxxxxx3319,debit,514,CHECKS,Checks
X2069,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2070,4412,Wholesale Trade,Bank of America,External transfer fee - Next Day - 06/01/2017 Confirmation: xxxxx9508,debit,10,SERVICE CHARGES/FEES,Service Charges/Fees
X2071,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2072,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/02 #xxxxx9612 DEPOSIT MONROE MALL MONROE NC,credit,276.87,DEPOSITS,Deposits
X2073,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/01 #xxxxx9783 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,495.18,DEPOSITS,Deposits
X2074,4412,Wholesale Trade,Bank of America,Check xxxxxxx3318,debit,300,CHECKS,Checks
X2075,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 0797 Banking Ctr MONROE MALL #00,debit,2067,TRANSFERS,Transfers
X2076,4412,Wholesale Trade,Bank of America,TRANSFER ABC GLOBAL IMPORT AN:SECOBASA GROCERY LLC Confirmation# xxxxxx6102,debit,3197.89,GROCERIES,Transfers
X2077,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 06/01 #xxxxx9557 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1167.39,DEPOSITS,Deposits
X2078,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2079,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/31 #xxxxx8850 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,266.47,DEPOSITS,Deposits
X2080,4412,Wholesale Trade,Bank of America,USPS PO xx3840 05/31 #xxxxx5654 PURCHASE USPS PO xxxx4006 INDIAN TRAIL NC,debit,315.33,POSTAGE AND SHIPPING,Postage and Shipping
X2081,4412,Wholesale Trade,Bank of America,Check xxxxxxx3311,debit,647.49,CHECKS,Checks
X2082,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2083,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/27 #xxxxx7790 DEPOSIT PLANTATION MARKE MATTHEWS NC,credit,1890.97,DEPOSITS,Deposits
X2084,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 4178 Banking Ctr PLANTATION MARKET #00,debit,2000,GROCERIES,Transfers
X2085,4412,Wholesale Trade,Bank of America,Check xxxxxxx3314,debit,1972.1,CHECKS,Checks
X2086,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2087,4412,Wholesale Trade,Bank of America,Check xxxxxxx3315,debit,318.68,CHECKS,Checks
X2088,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 0797 Banking Ctr NORTHGATE #00,debit,2456,TRANSFERS,Transfers
X2089,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/26 #xxxxx8507 DEPOSIT NORTHGATE DURHAM NC,credit,1419.07,DEPOSITS,Deposits
X2090,4412,Wholesale Trade,Bank of America,Check xxxxxxx3313,debit,300,CHECKS,Checks
X2091,4412,Wholesale Trade,Bank of America,Check xxxxxxx3312,debit,496,CHECKS,Checks
X2092,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2093,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/25 #xxxxx6436 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,2438.31,DEPOSITS,Deposits
X2094,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/24 #xxxxx6169 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1276.56,DEPOSITS,Deposits
X2095,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2096,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/24 #xxxxx9399 DEPOSIT PARKWAY PLAZA WINSTON SALEM NC,credit,744.72,DEPOSITS,Deposits
X2097,4412,Wholesale Trade,Bank of America,Check xxxxxxx3310,debit,9000.31,CHECKS,Checks
X2098,4412,Wholesale Trade,Bank of America,ATT DES:Payment ID:xxxxx8003EPAYR INDN:ABC Global Import CO ID:9864,debit,233.25,CABLE/SATELLITE SERVICES,Cable/Satellite Services
X2099,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx1496 INDN:ABC Global Import and CO ID:1020,debit,156.9,LOANS,Loans
X2100,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/22 #xxxxx5407 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1328.27,DEPOSITS,Deposits
X2101,4412,Wholesale Trade,Bank of America,Check xxxxxxx3308,debit,314.91,CHECKS,Checks
X2102,4412,Wholesale Trade,Bank of America,Check xxxxxxx3307,debit,528,CHECKS,Checks
X2103,4412,Wholesale Trade,Bank of America,Check xxxxxxx3309,debit,25.44,CHECKS,Checks
X2104,4412,Wholesale Trade,Bank of America,"CIT BANK, N.A. DES:EDI PYMNTS ID:xxxxx9251 INDN:ABC GLOBAL IMPORT AND CO ID:2020",credit,9788.79,,Other Income
X2105,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/22 #xxxxx4976 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,532.6,DEPOSITS,Deposits
X2106,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/21 #xxxxx4808 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,2272.81,DEPOSITS,Deposits
X2107,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx0688 INDN:ABC Global Import and CO ID:1020,debit,102.1,LOANS,Loans
X2108,4412,Wholesale Trade,Bank of America,External transfer fee - 3 Day - 05/18/2017 Confirmation: xxxxx0836,debit,3,SERVICE CHARGES/FEES,Service Charges/Fees
X2109,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/19 #xxxxx3891 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,2381.12,DEPOSITS,Deposits
X2110,4412,Wholesale Trade,Bank of America,Check xxxxxxx3306,debit,300,CHECKS,Checks
X2111,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 4178 Banking Ctr INDEPENDENCE SQUARE EAST #00,debit,6208.27,ONLINE SERVICES,Transfers
X2112,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx0688 INDN:ABC Global Import and CO ID:1020,debit,102.1,LOANS,Loans
X2113,4412,Wholesale Trade,Bank of America,CHASE CREDIT CRD DES:EPAY ID:xxxxxx6065 INDN:DAVID R BANDHY CO ID:5760,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X2114,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/18 #xxxxx2971 DEPOSIT INDEPENDENCE SQU CHARLOTTE NC,credit,864.49,DEPOSITS,Deposits
X2115,4412,Wholesale Trade,Bank of America,TRANSFER ABC GLOBAL IMPORT AN:DLC DISTRIBUTING INC Confirmation# xxxxxx8779,debit,643.87,TRANSFERS,Transfers
X2116,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/17 #xxxxx2944 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,310.33,DEPOSITS,Deposits
X2117,4412,Wholesale Trade,Bank of America,U. P. S. DES:UPS BILL ID:xxxxxxxxxx4471F INDN:X CO ID:2193,debit,50.17,POSTAGE AND SHIPPING,Other Expenses
X2118,4412,Wholesale Trade,Bank of America,External transfer fee - Next Day - 05/16/2017 Confirmation: xxxxx7186,debit,10,SERVICE CHARGES/FEES,Service Charges/Fees
X2119,4412,Wholesale Trade,Bank of America,U. P. S. DES:UPS BILL ID:xxxxxxxxxx4471F INDN:X CO ID:2193,debit,13.15,POSTAGE AND SHIPPING,Other Expenses
X2120,4412,Wholesale Trade,Bank of America,Check xxxxxxx3305,debit,941.01,CHECKS,Checks
X2121,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/17 #xxxxx2230 DEPOSIT NORTHGATE DURHAM NC,credit,1363.31,DEPOSITS,Deposits
X2122,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx0688 INDN:ABC Global Import and CO ID:1020,debit,102.1,LOANS,Loans
X2123,4412,Wholesale Trade,Bank of America,BANK OF AMERICA CREDIT CARD Bill Payment,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X2124,4412,Wholesale Trade,Bank of America,STATE FARM RO 27 DES:SFPP ID:07 S xxxxxx7407 INDN:DAVID BANDHY CO ID:9000,debit,118.63,INSURANCE,Insurance
X2125,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx0688 INDN:ABC Global Import and CO ID:1020,debit,102.1,LOANS,Loans
X2126,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 05/16 #xxxxx2346 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1603.58,DEPOSITS,Deposits
X2127,4412,Wholesale Trade,Bank of America,USPS PO xx3840 05/16 #xxxxx1197 PURCHASE USPS PO xxxx4006 INDIAN TRAIL NC,debit,470.47,POSTAGE AND SHIPPING,Postage and Shipping
X2128,4412,Wholesale Trade,Bank of America,TRANSFER ABC GLOBAL IMPORT AN:SECOBASA GROCERY LLC Confirmation# xxxxxx9729,debit,5000,GROCERIES,Transfers
